,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
2017-09-04 18:00:00-06:00,14627.629291,1893.480095,2776.697374,1158.666255,19410.83556,3820.324482,9358.979956,1511.183756,54557.796767
2017-09-04 19:00:00-06:00,14400.922961,1814.148605,2740.290107,1118.081035,18897.845985,3896.448965,9132.609815,1467.109159,53467.456632
2017-09-04 20:00:00-06:00,13737.446689,1696.140898,2685.525523,1044.018825,17670.541124,3746.711267,8530.64324,1384.17194,50495.199506
2017-09-04 21:00:00-06:00,12757.018825,1574.57606,2579.218261,953.753469,16033.361782,3484.488074,7713.283298,1272.88153,46368.581299
2017-09-04 22:00:00-06:00,11748.329524,1427.922729,2445.794646,874.18373,14391.122388,3179.165516,6892.785531,1174.213837,42133.5179
2017-09-04 23:00:00-06:00,10856.392825,1346.454941,2418.04669,824.792518,13142.879942,2943.177745,6280.832922,1097.543271,38910.120855
2017-09-05 00:00:00-06:00,10288.727725,1264.030799,2351.574162,786.151174,12266.585745,2793.975827,5868.784957,1048.093448,36667.923837
2017-09-05 01:00:00-06:00,9896.250489,1225.809765,2321.510254,757.601288,11667.409585,2694.128827,5599.4771,1012.411166,35174.598475
2017-09-05 02:00:00-06:00,9657.056646000001,1197.933145,2291.896817,738.056757,11273.40394,2615.165875,5470.353124,986.217984,34230.084288
2017-09-05 03:00:00-06:00,9682.984004,1184.396233,2289.366279,735.31979,11245.784041,2592.927646,5483.124906,978.28896,34192.191858
2017-09-05 04:00:00-06:00,10066.652006,1238.870813,2291.797671,758.842523,11792.038435,2678.498132,5767.839684,1001.752643,35596.291907
2017-09-05 05:00:00-06:00,10607.957484,1314.963944,2341.538279,805.423667,12894.843578,2958.710354,6359.748646,1074.944589,38358.130541
2017-09-05 06:00:00-06:00,10781.697759,1403.863896,2376.263672,819.957078,13220.707571,2986.473161,6535.845687,1103.929389,39228.738212
2017-09-05 07:00:00-06:00,11526.691714,1491.561865,2405.757128,851.36638,13622.836259,3046.303159,6726.098385,1132.203131,40802.818021
2017-09-05 08:00:00-06:00,12531.400131,1586.619285,2496.453809,893.976737,14581.476548,3261.2091,7195.018718,1195.765613,43741.91994
2017-09-05 09:00:00-06:00,13522.496359,1713.949153,2598.934801,947.214483,15898.589806,3514.3237,7811.382115,1276.8419,47283.732317
2017-09-05 10:00:00-06:00,14528.177119,1855.763885,2695.456507,989.822227,17221.300947,3789.366417,8441.966783,1357.347439,50879.201323
2017-09-05 11:00:00-06:00,15497.695513,1921.047936,2779.410406,1027.413629,18556.878916,4095.489543,9049.996159,1444.967073,54372.899175
2017-09-05 12:00:00-06:00,16290.173743,2075.718899,2848.667306,1058.429628,19803.464921,4356.868337,9624.648433,1521.454488,57579.425755
2017-09-05 13:00:00-06:00,16610.457241,2138.420309,2882.471095,1067.115755,20466.474884,4490.21079,10055.298861,1571.599449,59282.048384
2017-09-05 14:00:00-06:00,16551.346873,2168.375066,2848.17406,1062.961266,20407.843349,4478.077636,10199.235514,1609.377975,59325.391739
2017-09-05 15:00:00-06:00,16448.303457,2173.336393,2846.67808,1055.217683,20230.885559,4399.707141,10231.143637,1627.243944,59012.515893
2017-09-05 16:00:00-06:00,16152.034412,2136.901209,2824.572256,1031.197159,19745.140488,4158.805547,10272.94962,1591.449677,57913.050367
2017-09-05 17:00:00-06:00,15748.625405,2080.491897,2812.339339,997.365316,18691.838575,3983.890412,10125.884463,1541.060945,55981.496353
2017-09-05 18:00:00-06:00,15303.886482,2005.697854,2757.391622,956.502423,17544.691157,3871.517833,9711.616648,1464.893095,53616.197116
2017-09-05 19:00:00-06:00,15141.484451,1924.109752,2735.949896,940.573425,17014.300388,3901.402443,9459.833306,1434.236039,52551.8897
2017-09-05 20:00:00-06:00,14373.343112,1759.209835,2663.387995,884.887433,15812.450504,3732.457862,8808.025855,1359.38664,49393.149236
2017-09-05 21:00:00-06:00,13335.231007,1642.355382,2527.130131,812.736175,14228.610631,3438.341349,7931.211432,1248.426865,45164.042972
2017-09-05 22:00:00-06:00,12305.007715,1490.693078,2415.058875,748.813356,12726.245841,3144.920482,7123.122686,1145.674766,41099.536799
2017-09-05 23:00:00-06:00,11470.136961,1329.577785,2354.253318,700.157943,11609.743357,2886.273866,6509.638072,1054.954165,37914.735467
2017-09-06 00:00:00-06:00,10888.440851,1277.843433,2308.60101,672.234476,10878.86302,2714.198798,6067.882112,1005.745516,35813.809215
2017-09-06 01:00:00-06:00,10435.560533,1228.371891,2269.653082,654.772762,10368.296978,2590.364262,5741.325483,974.016376,34262.361367
2017-09-06 02:00:00-06:00,10237.348935,1191.488413,2254.758714,647.088134,10016.125738,2535.769934,5555.541333,953.876236,33391.997437
2017-09-06 03:00:00-06:00,10199.629641,1157.087446,2244.923468,646.355987,9977.742465,2508.173746,5472.680463,942.85312,33149.446334
2017-09-06 04:00:00-06:00,10494.161278,1152.465255,2250.288873,669.821471,10473.201048,2602.64991,5653.66576,974.511252,34270.764847
2017-09-06 05:00:00-06:00,10925.357371,1296.485728,2292.327409,721.38776,11489.879567,2878.776701,6151.385763,1043.725585,36799.325884
2017-09-06 06:00:00-06:00,10989.631693,1318.051325,2297.171577,730.423276,11720.965458,2881.001139,6218.838907,1066.795239,37222.878614
2017-09-06 07:00:00-06:00,11258.786893,1339.525577,2280.157849,759.170089,11974.223439,2937.564047,6247.86276,1079.485702,37876.776357
2017-09-06 08:00:00-06:00,11727.663639,1410.08225,2324.555167,791.194334,12652.465669,3164.21321,6435.465551,1121.560719,39627.200538
2017-09-06 09:00:00-06:00,12292.372523,1454.71672,2370.554326,817.623094,13438.120152,3444.273399,6775.679341,1166.591672,41759.931226
2017-09-06 10:00:00-06:00,12830.494285,1480.297256,2416.212016,848.227294,14167.077799,3712.436492,7137.95595,1206.465299,43799.166391
2017-09-06 11:00:00-06:00,13380.03397,1533.013462,2477.704092,881.502565,14816.079211,3945.836174,7484.537052,1238.575383,45757.28191
2017-09-06 12:00:00-06:00,13944.50004,1585.081476,2561.751318,920.311198,15526.117978,4143.242552,7784.808417,1279.39179,47745.204769
2017-09-06 13:00:00-06:00,14346.994369,1662.13048,2640.810623,944.985089,16009.097282,4293.497896,8057.57175,1317.89447,49272.981959
2017-09-06 14:00:00-06:00,14553.942253,1691.626298,2713.860914,963.976196,16394.356695,4345.585282,8309.653147,1357.669195,50330.66998
2017-09-06 15:00:00-06:00,14657.494515,1711.497469,2739.343092,985.627983,16774.195442,4344.011836,8509.509239,1408.393092,51130.072668
2017-09-06 16:00:00-06:00,14490.244037,1653.47418,2723.617504,980.21621,16766.850254,4267.176161,8566.027566,1417.20197,50864.807883
2017-09-06 17:00:00-06:00,13822.829292,1606.863198,2704.989007,953.64292,16273.010175,4083.073136,8371.484185,1388.383273,49204.275186
2017-09-06 18:00:00-06:00,13106.697282,1545.005064,2650.408688,910.08981,15387.154156,3943.040072,8003.552292,1338.845496,46884.792859
2017-09-06 19:00:00-06:00,12876.098379,1545.167224,2632.325143,888.812515,15025.857475,3972.74999,7779.258546,1315.030584,46035.299856
2017-09-06 20:00:00-06:00,12172.889025,1437.369021,2563.683694,841.799736,14022.413124,3798.68067,7224.923496,1244.466674,43306.22544
2017-09-06 21:00:00-06:00,11243.438725,1309.724884,2459.995221,769.323523,12594.875927,3509.110022,6396.117475,1139.897582,39422.483359
2017-09-06 22:00:00-06:00,10235.616598,1176.597596,2361.852632,706.494571,11183.130881,3168.968845,5614.743398,1033.603276,35481.007797
2017-09-06 23:00:00-06:00,9511.931025,1083.114686,2332.765993,673.957707,10144.154802,2885.925229,5102.311276,959.298432,32693.45915
2017-09-07 00:00:00-06:00,8994.988324,1023.357319,2301.719248,641.029269,9493.766886,2700.809529,4727.729397,918.779393,30802.179365
2017-09-07 01:00:00-06:00,8689.773622,969.964778,2274.512864,624.292496,9074.744535,2568.584366,4500.328071,891.217535,29593.418268
2017-09-07 02:00:00-06:00,8529.519807,941.926456,2244.223879,611.450622,8851.64373,2486.001957,4356.651703,877.194373,28898.612526
2017-09-07 03:00:00-06:00,8603.437233,957.395978,2243.183457,616.396136,8918.544169,2457.543439,4364.462817,874.042882,29035.006111
2017-09-07 04:00:00-06:00,9025.559486,1004.029427,2249.868444,636.421507,9496.043879,2531.017538,4642.876706,898.31386,30484.130848
2017-09-07 05:00:00-06:00,9636.140462,1105.130495,2306.24682,689.277171,10599.341309,2801.391185,5222.178574,973.257926,33332.963942
2017-09-07 06:00:00-06:00,9749.005604,1162.754835,2335.741885,700.612847,10902.390192,2786.456687,5344.321097,998.523365,33979.806512
2017-09-07 07:00:00-06:00,10176.342744,1180.832888,2341.320405,718.101529,11226.509426,2827.837838,5484.594921,1004.927411,34960.467162
2017-09-07 08:00:00-06:00,10773.397743,1211.192864,2399.958647,743.684957,11798.392075,3017.871814,5754.952014,1032.86691,36732.317023
2017-09-07 09:00:00-06:00,11385.183972,1315.220168,2439.490803,777.53391,12521.936749,3273.618696,6066.856269,1077.933503,38857.77407
2017-09-07 10:00:00-06:00,11971.423385,1390.199203,2476.5153,812.77359,13186.949159,3519.453879,6367.345924,1130.386628,40855.047069
2017-09-07 11:00:00-06:00,12521.823587,1440.083669,2545.526229,843.469225,13908.521423,3737.234014,6682.542102,1180.919407,42860.119654
2017-09-07 12:00:00-06:00,13133.913352,1514.96944,2642.381446,898.189142,14804.188509,3955.561389,7037.300052,1248.215911,45234.719241
2017-09-07 13:00:00-06:00,13681.184507,1584.292695,2707.989165,943.928574,15631.765937,4132.915326,7428.506784,1307.97538,47418.558368
2017-09-07 14:00:00-06:00,14092.319227,1635.614013,2746.607481,980.594576,16343.140732,4239.26711,7785.327126,1365.201248,49188.071514
2017-09-07 15:00:00-06:00,14371.903858,1670.037055,2797.169987,1005.340523,16899.321741,4305.164898,8084.223638,1408.070479,50541.232178
2017-09-07 16:00:00-06:00,14266.568871,1654.027779,2788.796216,999.877331,16994.730197,4242.723826,8222.417426,1411.874593,50581.016239
2017-09-07 17:00:00-06:00,13663.210256,1624.250831,2768.656481,977.130567,16524.293344,4082.029811,8063.237113,1382.069678,49084.87808
2017-09-07 18:00:00-06:00,12983.05168,1542.209772,2687.579175,940.294957,15695.76512,3852.052435,7711.559808,1327.517491,46740.030437
2017-09-07 19:00:00-06:00,12743.375155,1536.424041,2654.498642,923.326813,15332.533302,3786.056393,7521.476608,1299.135527,45796.826481
2017-09-07 20:00:00-06:00,12145.836761,1435.887357,2605.286664,876.162918,14357.050485,3592.66249,7038.67536,1236.258451,43287.820486
2017-09-07 21:00:00-06:00,11242.954855,1307.824257,2532.219364,808.449476,12961.214707,3293.861797,6354.940592,1141.953474,39643.418521
2017-09-07 22:00:00-06:00,10306.60715,1190.578004,2438.086823,745.479961,11579.54872,2979.591587,5609.342679,1046.200447,35895.435372
2017-09-07 23:00:00-06:00,9929.393763,1092.12878,2320.36969,676.138382,10265.427757,2689.088751,5035.7682,947.789227,32956.10455
2017-09-08 00:00:00-06:00,9462.747635,1022.005219,2276.44595,640.323243,9604.489602,2499.324886,4686.615759,908.113417,31100.065711
2017-09-08 01:00:00-06:00,9121.358714,1006.124506,2234.702392,619.787749,9141.833435,2372.313478,4464.874613,882.33465,29843.329536
2017-09-08 02:00:00-06:00,8989.549861,991.031812,2215.708912,606.912035,8861.50556,2296.479954,4347.988318,863.604551,29172.781003
2017-09-08 03:00:00-06:00,9013.334338,996.580329,2216.497649,605.656757,8927.455105,2256.385493,4380.938619,854.676729,29251.52502
2017-09-08 04:00:00-06:00,9408.299154,1045.353105,2209.925051,622.755052,9464.503987,2331.596774,4642.984069,882.160666,30607.577858
2017-09-08 05:00:00-06:00,10007.728706,1166.042786,2261.346183,678.623292,10541.697978,2609.567093,5216.740909,953.681758,33435.428705
2017-09-08 06:00:00-06:00,10150.050266,1178.239228,2283.775902,680.640612,10937.384405,2618.327808,5350.702279,973.284965,34172.405464
2017-09-08 07:00:00-06:00,10601.03021,1221.091838,2302.710984,703.35126,11236.208365,2651.067131,5486.560043,985.619174,35187.639004
2017-09-08 08:00:00-06:00,11203.87475,1286.124072,2351.226364,738.291241,11869.609228,2810.401766,5791.332762,1025.91464,37076.774823
2017-09-08 09:00:00-06:00,11911.094485,1372.061372,2416.357404,777.487879,12591.157887,3023.292554,6136.544903,1070.219774,39298.216259
2017-09-08 10:00:00-06:00,12586.058495,1429.14165,2480.621377,817.255932,13301.233247,3196.264966,6475.570649,1116.769632,41402.915947
2017-09-08 11:00:00-06:00,13169.263121,1494.544866,2536.989719,857.652145,14028.848569,3331.028716,6832.961508,1162.743476,43414.03212
2017-09-08 12:00:00-06:00,13836.042021,1576.29038,2620.840428,904.995878,14864.083098,3443.859725,7227.804576,1225.286254,45699.20236
2017-09-08 13:00:00-06:00,14349.601363,1642.297785,2670.397678,947.935886,15544.628617,3557.65492,7658.423541,1283.904577,47654.844368
2017-09-08 14:00:00-06:00,14846.196228,1674.532616,2701.672988,977.403521,16135.066644,3658.487278,7998.019548,1336.774582,49328.153404
2017-09-08 15:00:00-06:00,15016.683543,1724.119131,2728.210247,997.817721,16606.614459,3740.68369,8321.537205,1369.342905,50505.0089
2017-09-08 16:00:00-06:00,14799.453225,1697.226045,2707.300647,986.649934,16608.158015,3704.889242,8352.944686,1364.086408,50220.708201
2017-09-08 17:00:00-06:00,14047.969559,1634.691039,2667.954525,954.452328,15876.779329,3593.527419,8078.120652,1328.59797,48182.092819
2017-09-08 18:00:00-06:00,13346.159846,1558.080903,2592.939216,909.509118,14996.96117,3481.841204,7638.138525,1269.122685,45792.752668
2017-09-08 19:00:00-06:00,13039.865087,1488.474286,2581.421921,886.446633,14607.410258,3492.342721,7445.885248,1241.676629,44783.522782
2017-09-08 20:00:00-06:00,12465.763034,1391.074018,2530.438729,845.568769,13807.208811,3339.707165,7005.805575,1190.692674,42576.258776
2017-09-08 21:00:00-06:00,11702.614391,1264.719558,2473.815962,795.603319,12812.392763,3169.214599,6459.155893,1123.217977,39800.734461
2017-09-08 22:00:00-06:00,10883.503162,1180.411848,2401.508305,743.969799,11721.011588,2963.43616,5889.201585,1050.475506,36833.517953
2017-09-08 23:00:00-06:00,10171.463015,1140.329686,2341.019498,696.947852,10667.754081,2756.697394,5399.028819,991.369737,34164.610081
2017-09-09 00:00:00-06:00,9648.004671,1080.654039,2291.998633,662.974762,9991.230483,2588.822355,5004.170836,946.140663,32213.996441
2017-09-09 01:00:00-06:00,9323.919158,1033.025065,2257.393807,640.496657,9544.901258,2482.060538,4726.537354,916.62531,30924.959147
2017-09-09 02:00:00-06:00,9093.651453,993.583798,2229.829998,621.500648,9204.882547,2410.91475,4533.780993,894.283157,29982.427343
2017-09-09 03:00:00-06:00,8961.642401,981.467249,2220.646593,616.468281,9059.911351,2379.976184,4438.507129,881.677412,29540.2966
2017-09-09 04:00:00-06:00,8981.766597,971.433451,2205.898788,626.982623,9165.082865,2384.437676,4470.282433,885.94276,29691.827192
2017-09-09 05:00:00-06:00,9147.376285,1015.925444,2224.759712,637.393309,9435.503108,2439.200658,4635.8259,900.979649,30436.964065
2017-09-09 06:00:00-06:00,9205.894277,1024.829148,2221.523854,646.23126,9676.049236,2437.730468,4738.722252,914.313802,30865.294296
2017-09-09 07:00:00-06:00,9760.089416,1103.425801,2242.662054,670.99641,10395.859427,2580.710745,5078.125088,947.774655,32779.643596
2017-09-09 08:00:00-06:00,10539.448028,1181.4564,2312.89665,719.370412,11368.071505,2854.507303,5579.166174,1004.573891,35559.490362
2017-09-09 09:00:00-06:00,11296.655494,1276.669021,2386.3599,765.692468,12292.659053,3163.532869,6040.816519,1060.565691,38282.951015
2017-09-09 10:00:00-06:00,11986.379194,1352.421374,2451.698481,805.284543,13112.840245,3448.380412,6428.90039,1118.852329,40704.756969
2017-09-09 11:00:00-06:00,12616.470611,1426.643206,2520.589682,844.850052,13894.20027,3693.385805,6851.966017,1192.299566,43040.405208
2017-09-09 12:00:00-06:00,13233.449478,1496.082956,2589.238588,890.931579,14725.608648,3907.13694,7216.698625,1262.476477,45321.623292
2017-09-09 13:00:00-06:00,13772.024688,1581.421461,2644.055701,926.759504,15445.563054,4040.753482,7575.194342,1321.193456,47306.965687
2017-09-09 14:00:00-06:00,14208.578697,1609.485302,2697.231043,960.446466,16042.637549,4130.699279,7860.9151,1375.508789,48885.502225
2017-09-09 15:00:00-06:00,14367.327947,1642.842591,2726.343869,982.769834,16442.310144,4165.858424,8151.604214,1413.289151,49892.346172
2017-09-09 16:00:00-06:00,14278.038376,1638.111693,2731.14534,983.208903,16387.446677,4102.958986,8228.626483,1423.773048,49773.309506
2017-09-09 17:00:00-06:00,13792.661331,1588.91218,2700.85469,953.906463,15771.14649,3925.854757,7966.99138,1393.978359,48094.30565
2017-09-09 18:00:00-06:00,13243.718658,1509.115335,2633.750067,914.123149,14924.525665,3703.850559,7547.321224,1327.847253,45804.251909
2017-09-09 19:00:00-06:00,12969.903794,1484.306893,2606.77333,892.516197,14515.856488,3630.435543,7337.538212,1292.797036,44730.127495
2017-09-09 20:00:00-06:00,12382.118712,1397.747739,2551.4153,845.43135,13716.013542,3430.91877,6906.193348,1223.707478,42453.546237
2017-09-09 21:00:00-06:00,11696.701091,1315.420473,2487.175401,792.194245,12687.612743,3197.605074,6362.202356,1145.389306,39684.300689
2017-09-09 22:00:00-06:00,10949.419763,1219.157272,2409.080464,735.313032,11592.919196,2941.655746,5791.993278,1068.71121,36708.249961
2017-09-09 23:00:00-06:00,10198.725466,1125.612773,2356.283024,689.494669,10688.054947,2704.550226,5279.387761,995.234846,34037.343713
2017-09-10 00:00:00-06:00,9661.245074,1065.567481,2308.068152,656.674515,9981.033857,2504.471606,4874.000347,946.60127,31997.662304
2017-09-10 01:00:00-06:00,9258.52156,1011.928103,2273.214999,632.707574,9450.872054,2376.828795,4611.876307,912.666432,30528.615825
2017-09-10 02:00:00-06:00,8991.729164,975.698671,2251.799727,621.946333,9128.885421,2283.735307,4434.543237,894.868037,29583.205898
2017-09-10 03:00:00-06:00,8814.115872,975.831705,2241.196988,616.247171,8945.443349,2217.143067,4349.359151,882.566517,29041.903819
2017-09-10 04:00:00-06:00,8727.659054,988.280809,2236.521655,616.971307,8968.822401,2186.474877,4340.699875,879.071427,28944.501405
2017-09-10 05:00:00-06:00,8752.646558,1007.086351,2232.843274,626.710753,9127.425365,2201.841131,4422.766163,889.816386,29261.135981
2017-09-10 06:00:00-06:00,8658.277762,1021.766275,2223.110629,623.665644,9256.823695,2161.957956,4520.78644,901.837158,29368.225558
2017-09-10 07:00:00-06:00,9190.172996,1104.288751,2248.598237,660.912851,9987.672765,2315.326721,4841.332141,943.501688,31291.806148
2017-09-10 08:00:00-06:00,10011.954113,1193.361665,2332.647291,710.250231,10972.758166,2609.190955,5324.117031,1001.015294,34155.294745
2017-09-10 09:00:00-06:00,10844.306369,1277.47647,2394.711147,747.118433,11980.650489,2912.958519,5771.105071,1050.0501,36978.376597
2017-09-10 10:00:00-06:00,11691.765019,1337.806546,2468.692856,791.240423,13005.619251,3210.678546,6269.945444,1123.633995,39899.38208
2017-09-10 11:00:00-06:00,12425.203797,1426.939755,2541.104553,840.529795,13978.115889,3466.187791,6745.253686,1190.001381,42613.336647
2017-09-10 12:00:00-06:00,13055.051672,1529.828204,2607.034232,886.500628,14838.974957,3700.547905,7192.205402,1253.25484,45063.39784
2017-09-10 13:00:00-06:00,13634.483029,1590.787589,2671.777247,928.35583,15583.475494,3906.028415,7605.813535,1313.441174,47234.162312
2017-09-10 14:00:00-06:00,14054.516256,1631.914809,2724.550816,961.261887,16188.683002,4056.363383,7980.223612,1370.424319,48967.938083
2017-09-10 15:00:00-06:00,14203.666495,1667.04082,2757.22573,985.837493,16640.490179,4121.001766,8234.733928,1407.674628,50017.671038
2017-09-10 16:00:00-06:00,14150.409603,1681.788256,2772.523479,996.060783,16676.514141,4113.57423,8338.766834,1419.926779,50149.564106
2017-09-10 17:00:00-06:00,13643.730871,1624.074257,2732.511946,968.754347,16213.89729,3982.357861,8185.863001,1394.461484,48745.651058
2017-09-10 18:00:00-06:00,13195.999081,1583.63971,2656.483242,931.475976,15469.479953,3798.128084,7875.855136,1338.666179,46849.727361
2017-09-10 19:00:00-06:00,13042.755689,1519.276676,2626.110232,909.557085,15077.363202,3746.324376,7669.855552,1300.165014,45891.407826
2017-09-10 20:00:00-06:00,12452.562944,1443.376782,2589.923158,860.42093,14246.078594,3563.966833,7167.994233,1236.826172,43561.149648
2017-09-10 21:00:00-06:00,11505.022284,1346.370366,2496.383228,789.729071,12938.008279,3276.788423,6470.360511,1143.597854,39966.260016
2017-09-10 22:00:00-06:00,10586.324131,1219.249199,2408.939472,724.703312,11586.924007,2950.934891,5719.126549,1055.25896,36251.460521
2017-09-10 23:00:00-06:00,9762.266471,1133.736636,2357.691176,677.178666,10677.543959,2667.746747,5150.939646,977.707524,33404.810826
2017-09-11 00:00:00-06:00,9273.320833,1076.599114,2320.615125,646.45498,9992.779942,2469.922803,4792.842521,935.437428,31507.972746
2017-09-11 01:00:00-06:00,8985.60566,1040.887404,2290.489139,630.107372,9587.584449,2350.254461,4568.655426,906.680649,30360.264559
2017-09-11 02:00:00-06:00,8843.798544,997.439034,2272.011205,621.94809,9398.590279,2275.71907,4442.539596,883.105519,29735.151337
2017-09-11 03:00:00-06:00,8935.985522,1011.294698,2269.452802,622.238985,9455.124782,2251.472411,4469.438384,879.67493,29894.682514
2017-09-11 04:00:00-06:00,9340.429974,1071.765124,2284.882113,649.345305,10059.827976,2358.451643,4803.130984,906.829192,31474.66231
2017-09-11 05:00:00-06:00,9933.051807,1203.043878,2345.394293,709.909273,11250.365717,2624.292239,5390.95599,986.571319,34443.584516
2017-09-11 06:00:00-06:00,9941.234899,1230.71145,2388.129393,731.549832,11670.491366,2640.254637,5546.282497,1023.768373,35172.422445
2017-09-11 07:00:00-06:00,10262.846314,1282.084322,2402.931865,754.546213,11995.65608,2690.028147,5653.310849,1036.606385,36078.010176
2017-09-11 08:00:00-06:00,10873.635581,1354.715997,2460.050637,790.178067,12655.95972,2912.941862,5972.684758,1097.892548,38118.059169
2017-09-11 09:00:00-06:00,11600.822831,1367.035552,2547.563148,838.119859,13477.745181,3185.992837,6357.375291,1151.644226,40526.298925
2017-09-11 10:00:00-06:00,12269.52564,1464.362946,2618.157726,879.927612,14309.453452,3445.040965,6736.164491,1203.323814,42925.956646
2017-09-11 11:00:00-06:00,12816.731186,1565.097531,2688.255729,920.538693,15050.610847,3678.191266,7106.96442,1243.608268,45069.997941
2017-09-11 12:00:00-06:00,13343.702775,1616.684501,2765.043443,983.263433,15893.705447,3910.320541,7449.090877,1302.463451,47264.274467
2017-09-11 13:00:00-06:00,13668.482699,1682.492684,2843.583199,1029.549228,16645.697924,4105.643376,7775.167033,1364.253951,49114.870094
2017-09-11 14:00:00-06:00,13916.759889,1721.234143,2911.056661,1057.280911,17271.530936,4251.829021,8119.057641,1425.268107,50674.01731
2017-09-11 15:00:00-06:00,14113.532801,1756.04785,2957.867333,1077.159366,17686.274362,4353.978879,8434.630654,1454.875041,51834.366286
2017-09-11 16:00:00-06:00,14002.08873,1739.776148,2946.813795,1070.477589,17675.730361,4292.218445,8580.953052,1454.583578,51762.641697
2017-09-11 17:00:00-06:00,13384.604282,1692.618232,2913.859043,1038.166201,17160.930874,4120.379669,8455.455218,1432.108377,50198.121895
2017-09-11 18:00:00-06:00,12932.362355,1636.793141,2841.716068,989.006245,16383.164209,3928.977727,8110.856491,1382.724362,48205.600598
2017-09-11 19:00:00-06:00,12675.141915,1605.651712,2799.988473,959.868669,15913.262217,3878.973133,7841.548392,1345.753736,47020.188247
2017-09-11 20:00:00-06:00,11910.741838,1498.525547,2723.607383,900.590757,14849.502936,3644.076557,7277.920686,1264.981104,44069.946808
2017-09-11 21:00:00-06:00,10890.63772,1358.394592,2606.259744,824.515823,13341.293296,3302.633588,6510.740335,1159.729133,39994.204231
2017-09-11 22:00:00-06:00,9899.25786,1213.983201,2500.586927,753.696972,11883.685885,2949.316801,5715.052756,1063.591232,35979.171632
2017-09-11 23:00:00-06:00,9246.743362,1120.996443,2427.639064,703.93394,10756.876758,2663.740745,5168.599045,988.845098,33077.374454
2017-09-12 00:00:00-06:00,8760.721686,1056.558066,2371.696086,680.205703,10093.27134,2490.148838,4785.807838,945.198279,31183.607836
2017-09-12 01:00:00-06:00,8445.402755,1029.83779,2338.015372,661.149282,9656.136283,2365.877419,4560.780282,920.180927,29977.38011
2017-09-12 02:00:00-06:00,8280.328436,1005.723569,2316.620887,651.362595,9394.041421,2287.136752,4409.610256,907.180611,29252.004527
2017-09-12 03:00:00-06:00,8374.827226,1004.048134,2310.876995,658.627588,9486.291661,2267.599287,4426.523607,906.428368,29435.222866
2017-09-12 04:00:00-06:00,8830.053371,1060.43686,2332.56811,677.636626,10078.632008,2359.64764,4695.251124,931.491065,30965.716803
2017-09-12 05:00:00-06:00,9548.051844,1147.948317,2390.603247,737.888023,11259.359132,2634.633453,5251.704824,1014.012307,33984.201147
2017-09-12 06:00:00-06:00,9603.6808,1224.568065,2420.012019,753.022392,11582.619622,2628.75535,5408.338639,1040.944882,34661.941769
2017-09-12 07:00:00-06:00,9947.176514,1270.824168,2422.766515,770.728153,11863.250714,2690.668599,5507.621709,1047.704021,35520.740393
2017-09-12 08:00:00-06:00,10525.410107,1312.021467,2489.485745,791.879452,12504.472573,2909.975578,5831.268084,1090.031081,37454.544087
2017-09-12 09:00:00-06:00,11160.920495,1388.163205,2575.921119,822.539332,13268.57555,3201.343255,6254.534746,1152.307525,39824.305228
2017-09-12 10:00:00-06:00,11823.839595,1467.874704,2668.699944,867.03956,14021.42764,3498.782871,6678.29218,1207.138706,42233.0952
2017-09-12 11:00:00-06:00,12571.892566,1481.224074,2758.231429,912.789142,14769.291597,3803.401486,7156.12505,1268.908092,44721.863434
2017-09-12 12:00:00-06:00,13292.578219,1598.779442,2836.63254,953.748688,15500.60963,4081.015404,7687.361389,1350.756872,47301.482183
2017-09-12 13:00:00-06:00,14005.418589,1643.416177,2918.113355,981.56979,15988.448638,4312.71581,8218.20735,1425.748643,49493.638351
2017-09-12 14:00:00-06:00,14656.619619,1674.418568,2951.825099,988.818026,16277.86378,4500.68655,8725.278334,1501.000818,51276.510793
2017-09-12 15:00:00-06:00,15045.686134,1692.241996,2992.779693,994.739631,16488.263048,4625.514711,9143.546618,1553.42741,52536.19924
2017-09-12 16:00:00-06:00,15015.548906,1657.908566,2998.803906,984.145723,16430.318351,4590.093486,9337.125222,1556.723343,52570.667502
2017-09-12 17:00:00-06:00,14323.563093,1609.093034,3007.659661,960.710404,15866.831085,4408.582438,9164.031729,1528.650272,50869.121716
2017-09-12 18:00:00-06:00,13730.326058,1609.457518,2945.556113,935.217753,15444.346713,4174.044285,8718.791659,1456.488963,49014.229061
2017-09-12 19:00:00-06:00,13480.446861,1568.925975,2902.847022,923.203616,15306.560762,4085.668981,8461.217315,1411.37197,48140.242502
2017-09-12 20:00:00-06:00,12839.458616,1447.601001,2804.863587,867.955926,14343.539363,3815.295312,7791.55232,1325.475721,45235.741847
2017-09-12 21:00:00-06:00,11809.246559,1363.471394,2661.464142,795.89495,12929.51106,3441.125256,6895.581366,1212.810408,41109.105134
2017-09-12 22:00:00-06:00,10822.863534,1224.996756,2535.546704,733.499848,11529.013378,3068.093021,6056.670751,1107.111608,37077.7956
2017-09-12 23:00:00-06:00,10081.668055,1117.812925,2468.19669,690.028861,10555.795527,2789.814083,5437.154561,1043.535852,34184.006555
2017-09-13 00:00:00-06:00,9577.485535,1090.266366,2416.02861,661.284695,9937.746389,2607.612329,5042.056649,991.509324,32323.989898
2017-09-13 01:00:00-06:00,9250.38024,1061.216262,2372.170172,642.416005,9557.304876,2480.336265,4798.745664,959.423862,31121.993346
