//scn,inj,int,LMP,BalancePrice,FlowPrice,LossPrice,LossFactor,LfUpdate,LfError
ScnDA,110014_N4,24,30.475,15.834,14.641,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,1,30.844,41.777,-10.933,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,2,30.901,47.236,-16.335,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,3,31.970,52.955,-20.985,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,4,32.496,53.798,-21.302,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,5,32.282,61.833,-29.550,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,6,32.582,64.236,-31.654,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,7,32.995,65.233,-32.238,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,8,33.068,65.369,-32.300,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,9,33.010,63.386,-30.376,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,10,32.463,5.869,26.593,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,11,32.370,4.366,28.004,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,12,31.653,4.705,26.948,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,13,31.331,4.163,27.168,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,14,31.343,4.020,27.323,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,15,30.901,3.297,27.603,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,16,30.928,2.139,28.789,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,17,31.359,3.323,28.036,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,18,31.989,8.302,23.687,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,19,32.822,17.298,15.524,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,20,32.563,28.831,3.732,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,21,32.558,28.648,3.910,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,22,32.122,29.161,2.961,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,23,30.710,15.936,14.775,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110015_L5,24,30.475,15.834,14.641,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,1,30.833,41.777,-10.944,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,2,30.901,47.236,-16.335,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,3,31.992,52.955,-20.963,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,4,32.507,53.798,-21.291,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,5,32.292,61.833,-29.541,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,6,32.592,64.236,-31.644,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,7,33.006,65.233,-32.228,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,8,33.078,65.369,-32.290,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,9,33.009,63.386,-30.377,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,10,32.486,5.869,26.616,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,11,32.403,4.366,28.037,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,12,31.698,4.705,26.993,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,13,31.382,4.163,27.219,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,14,31.397,4.020,27.377,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,15,30.965,3.297,27.668,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,16,30.993,2.139,28.854,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,17,31.415,3.323,28.093,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,18,32.040,8.302,23.738,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,19,32.841,17.298,15.543,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,20,32.587,28.831,3.757,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,21,32.583,28.648,3.935,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,22,32.151,29.161,2.990,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,23,30.770,15.936,14.834,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110016_L6,24,30.533,15.834,14.699,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,1,30.833,41.777,-10.944,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,2,30.901,47.236,-16.335,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,3,31.992,52.955,-20.963,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,4,32.507,53.798,-21.291,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,5,32.292,61.833,-29.541,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,6,32.592,64.236,-31.644,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,7,33.006,65.233,-32.228,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,8,33.078,65.369,-32.290,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,9,33.009,63.386,-30.377,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,10,32.486,5.869,26.616,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,11,32.403,4.366,28.037,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,12,31.698,4.705,26.993,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,13,31.382,4.163,27.219,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,14,31.397,4.020,27.377,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,15,30.965,3.297,27.668,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,16,30.993,2.139,28.854,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,17,31.415,3.323,28.093,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,18,32.040,8.302,23.738,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,19,32.841,17.298,15.543,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,20,32.587,28.831,3.757,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,21,32.583,28.648,3.935,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,22,32.151,29.161,2.990,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,23,30.770,15.936,14.834,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110017_L7,24,30.533,15.834,14.699,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,1,30.833,41.777,-10.944,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,2,30.901,47.236,-16.335,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,3,31.992,52.955,-20.963,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,4,32.507,53.798,-21.291,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,5,32.292,61.833,-29.541,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,6,32.592,64.236,-31.644,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,7,33.006,65.233,-32.228,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,8,33.078,65.369,-32.290,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,9,33.009,63.386,-30.377,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,10,32.486,5.869,26.616,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,11,32.403,4.366,28.037,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,12,31.698,4.705,26.993,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,13,31.382,4.163,27.219,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,14,31.397,4.020,27.377,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,15,30.965,3.297,27.668,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,16,30.993,2.139,28.854,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,17,31.416,3.323,28.093,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,18,32.040,8.302,23.738,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,19,32.841,17.298,15.543,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,20,32.588,28.831,3.757,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,21,32.584,28.648,3.935,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,22,32.151,29.161,2.990,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,23,30.770,15.936,14.834,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110018_L8,24,30.533,15.834,14.699,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,1,30.844,41.777,-10.933,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,2,30.901,47.236,-16.335,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,3,31.970,52.955,-20.985,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,4,32.496,53.798,-21.302,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,5,32.282,61.833,-29.550,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,6,32.582,64.236,-31.654,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,7,32.995,65.233,-32.238,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,8,33.068,65.369,-32.300,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,9,33.010,63.386,-30.376,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,10,32.463,5.869,26.593,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,11,32.370,4.366,28.004,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,12,31.653,4.705,26.948,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,13,31.331,4.163,27.168,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,14,31.343,4.020,27.323,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,15,30.901,3.297,27.603,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,16,30.928,2.139,28.789,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,17,31.359,3.323,28.036,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,18,31.989,8.302,23.687,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,19,32.822,17.298,15.524,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,20,32.563,28.831,3.732,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,21,32.558,28.648,3.910,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,22,32.122,29.161,2.961,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,23,30.710,15.936,14.775,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110019_BS,24,30.475,15.834,14.641,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,1,30.844,41.777,-10.933,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,2,30.901,47.236,-16.335,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,3,31.970,52.955,-20.985,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,4,32.496,53.798,-21.302,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,5,32.282,61.833,-29.550,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,6,32.582,64.236,-31.654,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,7,32.995,65.233,-32.238,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,8,33.068,65.369,-32.300,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,9,33.010,63.386,-30.376,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,10,32.463,5.869,26.593,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,11,32.370,4.366,28.004,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,12,31.653,4.705,26.948,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,13,31.331,4.163,27.168,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,14,31.343,4.020,27.323,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,15,30.901,3.297,27.603,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,16,30.928,2.139,28.789,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,17,31.359,3.323,28.036,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,18,31.989,8.302,23.687,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,19,32.822,17.298,15.524,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,20,32.563,28.831,3.732,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,21,32.558,28.648,3.910,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,22,32.122,29.161,2.961,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,23,30.710,15.936,14.775,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110020_N1,24,30.475,15.834,14.641,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,1,30.280,41.777,-11.497,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,2,30.728,47.236,-16.508,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,3,32.875,52.955,-20.080,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,4,32.643,53.798,-21.155,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,5,32.949,61.833,-28.883,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,6,33.308,64.236,-30.928,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,7,33.758,65.233,-31.475,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,8,33.836,65.369,-31.533,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,9,32.984,63.386,-30.402,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,10,32.481,5.869,26.612,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,11,32.687,4.366,28.321,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,12,32.287,4.705,27.582,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,13,32.162,4.163,28.000,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,14,32.249,4.020,28.229,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,15,32.133,3.297,28.836,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,16,32.217,2.139,30.078,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,17,32.352,3.323,29.029,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,18,32.666,8.302,24.364,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,19,32.812,17.298,15.514,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,20,32.788,28.831,3.957,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,21,32.773,28.648,4.125,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,22,32.469,29.161,3.308,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,23,31.786,15.936,15.850,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110031_N1,24,31.520,15.834,15.686,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,1,30.280,41.777,-11.497,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,2,30.728,47.236,-16.508,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,3,32.875,52.955,-20.080,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,4,32.643,53.798,-21.155,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,5,32.949,61.833,-28.883,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,6,33.308,64.236,-30.928,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,7,33.758,65.233,-31.475,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,8,33.836,65.369,-31.533,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,9,32.984,63.386,-30.402,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,10,32.481,5.869,26.612,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,11,32.687,4.366,28.321,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,12,32.287,4.705,27.582,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,13,32.162,4.163,28.000,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,14,32.249,4.020,28.229,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,15,32.133,3.297,28.836,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,16,32.217,2.139,30.078,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,17,32.352,3.323,29.029,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,18,32.666,8.302,24.364,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,19,32.812,17.298,15.514,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,20,32.788,28.831,3.957,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,21,32.773,28.648,4.125,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,22,32.469,29.161,3.308,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,23,31.786,15.936,15.850,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110032_N2,24,31.520,15.834,15.686,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,1,30.289,41.777,-11.489,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,2,30.737,47.236,-16.499,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,3,32.838,52.955,-20.116,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,4,32.654,53.798,-21.143,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,5,32.903,61.833,-28.930,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,6,33.259,64.236,-30.977,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,7,33.706,65.233,-31.528,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,8,33.783,65.369,-31.586,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,9,32.977,63.386,-30.409,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,10,32.521,5.869,26.652,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,11,32.728,4.366,28.362,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,12,32.332,4.705,27.627,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,13,32.209,4.163,28.046,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,14,32.296,4.020,28.276,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,15,32.185,3.297,28.887,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,16,32.265,2.139,30.126,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,17,32.400,3.323,29.078,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,18,32.720,8.302,24.418,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,19,32.843,17.298,15.544,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,20,32.819,28.831,3.988,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,21,32.806,28.648,4.158,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,22,32.502,29.161,3.342,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,23,31.837,15.936,15.901,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110034_C7,24,31.570,15.834,15.736,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,1,30.289,41.777,-11.489,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,2,30.737,47.236,-16.499,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,3,32.838,52.955,-20.116,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,4,32.654,53.798,-21.143,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,5,32.903,61.833,-28.930,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,6,33.259,64.236,-30.977,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,7,33.706,65.233,-31.528,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,8,33.783,65.369,-31.586,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,9,32.977,63.386,-30.409,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,10,32.521,5.869,26.652,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,11,32.728,4.366,28.362,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,12,32.332,4.705,27.627,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,13,32.209,4.163,28.046,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,14,32.296,4.020,28.276,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,15,32.185,3.297,28.887,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,16,32.265,2.139,30.126,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,17,32.400,3.323,29.078,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,18,32.720,8.302,24.418,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,19,32.843,17.298,15.544,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,20,32.819,28.831,3.988,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,21,32.806,28.648,4.158,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,22,32.502,29.161,3.342,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,23,31.837,15.936,15.901,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110035_C8,24,31.570,15.834,15.736,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110036_C9,1,30.289,41.777,-11.489,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110036_C9,2,30.737,47.236,-16.499,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
